layer,matrix,shape,rms,ratio_to_target,head_rms_min,head_rms_max,head_max_over_min,row_norm_cv
23,self_attn.k_proj,"(1024, 4096)",0.024915477260947227,3.189181089401245,0.022936632856726646,0.02622472122311592,1.143355321024157,0.206246018409729
23,self_attn.v_proj,"(1024, 4096)",0.028350580483675003,3.6288743019104004,0.022110160440206528,0.032445028424263,1.4674261867979432,0.11842174828052521
23,self_attn.o_proj,"(4096, 4096)",0.02668151631951332,3.415234088897705,0.02278057672083378,0.0376521535217762,1.6528182751116107,0.09222564846277237
23,mlp.gate_proj,"(12288, 4096)",0.026732884347438812,3.421809196472168,nan,nan,nan,0.1506013572216034
23,mlp.up_proj,"(12288, 4096)",0.027769258245825768,3.5544650554656982,nan,nan,nan,0.09239641577005386
23,mlp.down_proj,"(4096, 12288)",0.02732793428003788,3.4979755878448486,nan,nan,nan,0.06499359011650085
24,self_attn.q_proj,"(4096, 4096)",0.02715321257710457,3.4756112098693848,0.024426007643342018,0.030090076848864555,1.231886818682235,0.29752349853515625
24,self_attn.k_proj,"(1024, 4096)",0.024769239127635956,3.1704626083374023,0.02287176623940468,0.02656426653265953,1.1614436005774325,0.25780707597732544
24,self_attn.v_proj,"(1024, 4096)",0.02766432799398899,3.541033983230591,0.023201055824756622,0.03323545306921005,1.4324974397822987,0.12017302960157394
24,self_attn.o_proj,"(4096, 4096)",0.026820214465260506,3.4329874515533447,0.020654743537306786,0.03967931494116783,1.9210751694640358,0.10079263895750046
24,mlp.gate_proj,"(12288, 4096)",0.027107104659080505,3.4697093963623047,nan,nan,nan,0.12601540982723236
24,mlp.up_proj,"(12288, 4096)",0.027828669175505638,3.5620696544647217,nan,nan,nan,0.07774101197719574
24,mlp.down_proj,"(4096, 12288)",0.02756347693502903,3.528125047683716,nan,nan,nan,0.07253435999155045
25,self_attn.q_proj,"(4096, 4096)",0.025744188576936722,3.2952561378479004,0.02178177796304226,0.02734583057463169,1.2554452910607257,0.23508886992931366
25,self_attn.k_proj,"(1024, 4096)",0.02523556910455227,3.2301528453826904,0.021094685420393944,0.02642114832997322,1.2525025997510137,0.18870921432971954
25,self_attn.v_proj,"(1024, 4096)",0.028960082679986954,3.70689058303833,0.025452524423599243,0.03398684784770012,1.3353036139781862,0.0986405685544014
25,self_attn.o_proj,"(4096, 4096)",0.026392513886094093,3.378241777420044,0.02262837067246437,0.0324145182967186,1.432472481819587,0.05801728740334511
25,mlp.gate_proj,"(12288, 4096)",0.027367163449525833,3.5029969215393066,nan,nan,nan,0.11834364384412766
25,mlp.up_proj,"(12288, 4096)",0.02790878154337406,3.57232403755188,nan,nan,nan,0.06806214153766632
25,mlp.down_proj,"(4096, 12288)",0.027695080265402794,3.5449702739715576,nan,nan,nan,0.07471875846385956
26,self_attn.q_proj,"(4096, 4096)",0.025967881083488464,3.3238887786865234,0.02231343276798725,0.02773510478436947,1.2429779439477644,0.2617838382720947
26,self_attn.k_proj,"(1024, 4096)",0.024810831993818283,3.1757864952087402,0.022218389436602592,0.028023049235343933,1.2612547509487226,0.21424520015716553
26,self_attn.v_proj,"(1024, 4096)",0.028621872887015343,3.663599729537964,0.02453453838825226,0.03163880854845047,1.2895620063347069,0.09416694194078445
26,self_attn.o_proj,"(4096, 4096)",0.026717601343989372,3.4198529720306396,0.020957529544830322,0.034249164164066315,1.6342176252598768,0.06662297993898392
26,mlp.gate_proj,"(12288, 4096)",0.027471031993627548,3.516292095184326,nan,nan,nan,0.10723435133695602
26,mlp.up_proj,"(12288, 4096)",0.028168464079499245,3.6055634021759033,nan,nan,nan,0.06416258215904236
26,mlp.down_proj,"(4096, 12288)",0.027959510684013367,3.578817367553711,nan,nan,nan,0.09349454194307327
27,self_attn.q_proj,"(4096, 4096)",0.02580886147916317,3.3035342693328857,0.02254481613636017,0.027619460597634315,1.2250914103969908,0.2543089687824249
27,self_attn.k_proj,"(1024, 4096)",0.024027381092309952,3.075504779815674,0.020250339061021805,0.02589539997279644,1.2787637725355594,0.24109473824501038
27,self_attn.v_proj,"(1024, 4096)",0.02818801812827587,3.6080663204193115,0.025167783722281456,0.03034522384405136,1.205716966535525,0.08749008178710938
27,self_attn.o_proj,"(4096, 4096)",0.026241671293973923,3.358933925628662,0.02119576372206211,0.03225112333893776,1.5215834523277127,0.06143205612897873
