layer,matrix,head,kv_group,sigma1,stable_rank,er99,er999,head_rms_raw,exact
3,VO,5,1,0.36660704016685486,13.866,119,126,,
3,VO,6,1,0.29464688897132874,16.707,120,126,,
3,VO,7,1,0.31959477066993713,16.932,120,126,,
3,VO,8,2,0.5334494709968567,21.387,119,127,,
3,VO,9,2,0.346243292093277,37.291,121,127,,
3,VO,10,2,0.29813289642333984,38.367,122,127,,
3,VO,11,2,0.40059903264045715,27.594,118,127,,
3,VO,12,3,0.33081522583961487,15.175,123,128,,
3,VO,13,3,0.37051624059677124,19.248,120,127,,
3,VO,14,3,0.3472585082054138,18.839,121,127,,
3,VO,15,3,0.3341217637062073,18.973,122,127,,
3,VO,16,4,0.3022613227367401,37.722,124,128,,
3,VO,17,4,0.3181490898132324,33.223,123,128,,
3,VO,18,4,0.2898320257663727,37.327,124,128,,
3,VO,19,4,0.3589217960834503,26.917,124,128,,
3,VO,20,5,0.30982857942581177,43.326,123,128,,
3,VO,21,5,0.26945754885673523,49.263,124,128,,
3,VO,22,5,0.3945818245410919,22.192,122,128,,
3,VO,23,5,0.2995164096355438,40.165,124,128,,
3,VO,24,6,0.2881810665130615,50.045,125,128,,
3,VO,25,6,0.26999273896217346,56.052,125,128,,
3,VO,26,6,0.2624923288822174,62.38,125,128,,
3,VO,27,6,0.30359727144241333,48.786,125,128,,
3,VO,28,7,0.3452431559562683,23.85,123,128,,
3,VO,29,7,0.3830490708351135,19.636,123,127,,
3,VO,30,7,0.3293909430503845,27.048,123,127,,
3,VO,31,7,0.31546273827552795,26.534,123,127,,
4,Q,0,0,0.34759923815727234,14.365,122,126,2.503546e-02,
4,Q,1,0,0.39014795422554016,11.091,122,127,2.452803e-02,
4,Q,2,0,0.3428867757320404,14.322,124,128,2.487502e-02,
4,Q,3,0,0.3372116684913635,14.614,121,126,2.430905e-02,
4,Q,4,1,0.4236343502998352,10.452,122,126,2.606025e-02,
4,Q,5,1,0.4784051179885864,8.636,118,125,2.535076e-02,
4,Q,6,1,0.40472522377967834,12.132,120,126,2.610137e-02,
4,Q,7,1,0.3133726716041565,14.463,121,125,2.256306e-02,
4,Q,8,2,0.23758633434772491,35.596,121,126,2.841120e-02,
4,Q,9,2,0.23570632934570312,34.358,122,127,2.746793e-02,
4,Q,10,2,0.3018186390399933,20.689,121,126,2.682587e-02,
4,Q,11,2,0.37942054867744446,12.008,120,124,2.520701e-02,
4,Q,12,3,0.33370524644851685,16.504,121,126,2.554102e-02,
4,Q,13,3,0.36287441849708557,13.836,120,126,2.561251e-02,
4,Q,14,3,0.3189472258090973,16.844,120,126,2.516023e-02,
4,Q,15,3,0.3492390513420105,15.184,120,126,2.597911e-02,
4,Q,16,4,0.2783590257167816,24.267,122,127,2.662348e-02,
4,Q,17,4,0.3700852394104004,14.308,122,127,2.731047e-02,
4,Q,18,4,0.2505536675453186,30.823,123,127,2.735032e-02,
4,Q,19,4,0.2436148077249527,33.423,122,127,2.809732e-02,
4,Q,20,5,0.3123681843280792,15.787,123,127,2.432673e-02,
4,Q,21,5,0.3511984646320343,13.875,123,128,2.485868e-02,
4,Q,22,5,0.37886372208595276,11.211,122,126,2.382467e-02,
4,Q,23,5,0.38491326570510864,11.465,123,127,2.498629e-02,
4,Q,24,6,0.3973102271556854,11.488,121,126,2.523395e-02,
4,Q,25,6,0.3683118522167206,12.961,120,126,2.516156e-02,
4,Q,26,6,0.3844878375530243,12.541,120,126,2.557989e-02,
4,Q,27,6,0.47394153475761414,8.722,120,126,2.518743e-02,
4,Q,28,7,0.3743450343608856,13.586,122,126,2.545578e-02,
4,Q,29,7,0.36909908056259155,11.716,121,126,2.382844e-02,
4,Q,30,7,0.37835633754730225,11.835,119,124,2.391092e-02,
4,Q,31,7,0.3662629723548889,13.348,122,126,2.439324e-02,
4,K,0,0,0.30163922905921936,19.803,123,128,2.586110e-02,
4,K,1,1,0.22129514813423157,40.344,124,128,2.562737e-02,
4,K,2,2,0.34653523564338684,16.998,122,127,2.836047e-02,
4,K,3,3,0.2642532289028168,26.647,123,128,2.657009e-02,
4,K,4,4,0.3193555176258087,19.67,123,127,2.827248e-02,
4,K,5,5,0.36954060196876526,13.907,123,128,2.624537e-02,
4,K,6,6,0.33195674419403076,17.506,123,128,2.631119e-02,
4,K,7,7,0.3596726655960083,14.874,123,128,2.605332e-02,
4,V,0,0,0.15979719161987305,90.338,126,128,3.011595e-02,
4,V,1,1,0.1772390604019165,52.38,126,128,2.451169e-02,
4,V,2,2,0.19822242856025696,56.81,126,128,2.992693e-02,
4,V,3,3,0.17405644059181213,64.826,126,128,2.744072e-02,
4,V,4,4,0.16312798857688904,74.934,126,128,2.841556e-02,
4,V,5,5,0.2022184431552887,53.621,126,128,2.884511e-02,
4,V,6,6,0.17194746434688568,58.488,126,128,2.516420e-02,
4,V,7,7,0.17046770453453064,83.732,126,128,3.054899e-02,
4,O,0,0,2.806720495223999,51.36,125,128,2.777926e-02,
4,O,1,0,3.0183136463165283,38.148,124,128,2.574623e-02,
4,O,2,0,3.074676275253296,42.708,124,128,2.775019e-02,
4,O,3,0,2.5808396339416504,60.267,125,128,2.767016e-02,
4,O,4,1,2.9613285064697266,36.61,125,128,2.474556e-02,
4,O,5,1,2.7798595428466797,40.862,124,128,2.454100e-02,
4,O,6,1,3.2821714878082275,34.537,124,128,2.663883e-02,
4,O,7,1,2.582273244857788,37.338,124,128,2.179166e-02,
4,O,8,2,3.4265294075012207,35.976,125,128,2.838407e-02,
4,O,9,2,3.0989553928375244,42.47,125,128,2.789106e-02,
4,O,10,2,2.910371780395508,50.609,125,128,2.859391e-02,
4,O,11,2,4.156057357788086,17.709,126,128,2.415375e-02,
4,O,12,3,2.7191436290740967,50.856,125,128,2.678026e-02,
4,O,13,3,2.7374589443206787,48.25,126,128,2.626065e-02,
4,O,14,3,2.5146124362945557,56.122,125,128,2.601640e-02,
4,O,15,3,3.3166675567626953,35.985,125,128,2.747720e-02,
4,O,16,4,3.238502025604248,37.088,126,128,2.723765e-02,
4,O,17,4,2.962357997894287,42.747,125,128,2.674858e-02,
4,O,18,4,3.3993008136749268,35.191,125,128,2.784922e-02,
4,O,19,4,3.4729855060577393,32.246,125,128,2.723654e-02,
4,O,20,5,2.8531453609466553,44.023,125,128,2.614408e-02,
4,O,21,5,3.040847063064575,40.152,124,128,2.661093e-02,
4,O,22,5,3.7687129974365234,29.238,123,128,2.814368e-02,
4,O,23,5,3.0903868675231934,31.215,124,128,2.384532e-02,
4,O,24,6,3.16989803314209,33.683,124,128,2.540735e-02,
4,O,25,6,3.2429866790771484,33.078,125,128,2.575874e-02,
4,O,26,6,2.689770221710205,41.955,125,128,2.406135e-02,
4,O,27,6,2.6486294269561768,47.052,124,128,2.509109e-02,
4,O,28,7,2.703244924545288,56.314,125,128,2.801588e-02,
4,O,29,7,2.755007266998291,46.731,124,128,2.600969e-02,
4,O,30,7,2.8351686000823975,50.858,125,128,2.792362e-02,
4,O,31,7,2.738370180130005,53.716,125,128,2.771760e-02,
4,VO,0,0,0.4059397578239441,44.415,125,128,,
4,VO,1,0,0.4216315448284149,35.202,123,128,,
4,VO,2,0,0.4520273208618164,36.991,123,128,,
4,VO,3,0,0.38366809487342834,50.158,124,128,,
4,VO,4,1,0.48224809765815735,19.84,122,128,,
4,VO,5,1,0.3240751028060913,37.905,123,128,,
4,VO,6,1,0.432796448469162,26.518,123,128,,
4,VO,7,1,0.3749508857727051,23.977,123,128,,
4,VO,8,2,0.5143471360206604,28.095,124,127,,
4,VO,9,2,0.4460110664367676,35.911,124,128,,
4,VO,10,2,0.4218760132789612,42.206,124,127,,
4,VO,11,2,0.7726424932479858,9.341,125,128,,
4,VO,12,3,0.3999142050743103,36.838,125,128,,
4,VO,13,3,0.45215684175491333,27.67,125,128,,
4,VO,14,3,0.3329065144062042,49.228,125,128,,
4,VO,15,3,0.44553324580192566,30.998,125,128,,
4,VO,16,4,0.46403196454048157,28.81,125,128,,
4,VO,17,4,0.43501201272010803,31.263,125,128,,
4,VO,18,4,0.4898170530796051,27.123,125,128,,
4,VO,19,4,0.5235745906829834,22.454,125,128,,
4,VO,20,5,0.44172224402427673,32.655,123,128,,
4,VO,21,5,0.5217783451080322,25.355,122,128,,
4,VO,22,5,0.7250096797943115,16.665,119,127,,
4,VO,23,5,0.38587918877601624,33.572,122,127,,
4,VO,24,6,0.41519561409950256,27.349,123,128,,
4,VO,25,6,0.4881884753704071,21.621,123,128,,
4,VO,26,6,0.3545726239681244,33.209,124,128,,
4,VO,27,6,0.3390134871006012,38.425,124,128,,
4,VO,28,7,0.38068994879722595,54.782,123,127,,
4,VO,29,7,0.40239256620407104,42.983,122,127,,
4,VO,30,7,0.3998754620552063,49.837,123,128,,
4,VO,31,7,0.4189293682575226,45.387,123,128,,
5,Q,0,0,0.4438566267490387,10.142,122,128,2.536099e-02,
5,Q,1,0,0.4102565348148346,12.059,120,126,2.637643e-02,
5,Q,2,0,0.35946252942085266,12.692,123,128,2.363832e-02,
5,Q,3,0,0.34075894951820374,16.631,122,127,2.605545e-02,
5,Q,4,1,0.4601024091243744,9.532,120,127,2.606693e-02,
5,Q,5,1,0.34649550914764404,11.165,116,126,2.094946e-02,
5,Q,6,1,0.3582116663455963,14.816,117,126,2.543135e-02,
5,Q,7,1,0.3973323106765747,10.458,112,124,2.384273e-02,
5,Q,8,2,0.4708724915981293,4.937,117,126,1.986396e-02,
5,Q,9,2,0.488885760307312,3.994,117,126,1.873066e-02,
5,Q,10,2,0.36940646171569824,7.047,117,126,1.898016e-02,
5,Q,11,2,0.3116391897201538,11.413,118,127,2.034417e-02,
5,Q,12,3,0.31194007396698,20.386,122,128,2.650507e-02,
5,Q,13,3,0.46851709485054016,8.109,124,128,2.444104e-02,
5,Q,14,3,0.520417332649231,7.808,122,128,2.627636e-02,
5,Q,15,3,0.3485015332698822,17.167,122,127,2.660719e-02,
5,Q,16,4,0.4358489215373993,9.772,120,126,2.518827e-02,
5,Q,17,4,0.3486211597919464,15.353,120,126,2.532036e-02,
5,Q,18,4,0.37550318241119385,11.906,119,126,2.459297e-02,
5,Q,19,4,0.2977333068847656,20.117,119,126,2.543821e-02,
5,Q,20,5,0.3412187397480011,16.631,123,127,2.660509e-02,
5,Q,21,5,0.4081383943557739,12.742,123,127,2.801672e-02,
5,Q,22,5,0.28639140725135803,23.775,123,128,2.681576e-02,
5,Q,23,5,0.3129376769065857,21.396,122,128,2.817123e-02,
5,Q,24,6,0.2804420292377472,26.225,124,127,2.831751e-02,
5,Q,25,6,0.26224854588508606,32.286,123,127,2.994616e-02,
5,Q,26,6,0.2034861445426941,51.31,123,128,2.947376e-02,
5,Q,27,6,0.21739597618579865,45.237,123,128,2.950121e-02,
5,Q,28,7,0.34482622146606445,14.56,124,128,2.487743e-02,
5,Q,29,7,0.3253452181816101,17.264,123,128,2.580269e-02,
5,Q,30,7,0.39381441473960876,13.196,123,128,2.662260e-02,
5,Q,31,7,0.31647413969039917,19.177,123,128,2.631591e-02,
5,K,0,0,0.3399921953678131,17.211,123,128,2.621911e-02,
5,K,1,1,0.2543259263038635,28.305,118,127,2.564281e-02,
5,K,2,2,0.5800014138221741,2.454,113,124,1.734058e-02,
5,K,3,3,0.311247318983078,18.657,122,128,2.542439e-02,
5,K,4,4,0.30067670345306396,20.418,122,127,2.599801e-02,
5,K,5,5,0.2614133059978485,29.837,123,127,2.781841e-02,
5,K,6,6,0.4072315990924835,14.186,123,127,3.073659e-02,
5,K,7,7,0.3310820162296295,18.588,123,128,2.745854e-02,
5,V,0,0,0.21990542113780975,51.139,126,128,2.990101e-02,
5,V,1,1,0.18395422399044037,48.335,124,128,2.417738e-02,
5,V,2,2,0.23209790885448456,25.484,111,119,2.218771e-02,
5,V,3,3,0.21450583636760712,49.319,126,128,2.879113e-02,
5,V,4,4,0.1766202598810196,58.113,126,128,2.593501e-02,
5,V,5,5,0.16322408616542816,89.741,126,128,3.034328e-02,
5,V,6,6,0.20029444992542267,52.01,126,128,2.847012e-02,
5,V,7,7,0.16323700547218323,88.662,126,128,3.045526e-02,
5,O,0,0,2.7367117404937744,50.368,124,128,2.682362e-02,
5,O,1,0,3.4603538513183594,33.71,125,128,2.774659e-02,
5,O,2,0,2.9658217430114746,41.452,123,128,2.637103e-02,
5,O,3,0,3.4912073612213135,25.618,125,128,2.440372e-02,
5,O,4,1,3.057321786880493,28.921,123,127,2.270680e-02,
5,O,5,1,4.221006393432617,16.502,124,127,2.368046e-02,
5,O,6,1,3.5397419929504395,26.505,123,127,2.516796e-02,
5,O,7,1,3.8086392879486084,19.974,123,127,2.350808e-02,
5,O,8,2,3.766725778579712,18.682,110,119,2.248498e-02,
5,O,9,2,4.113725185394287,15.335,112,120,2.224782e-02,
5,O,10,2,4.296564102172852,10.64,113,121,1.935513e-02,
5,O,11,2,4.108137130737305,14.105,113,120,2.130834e-02,
5,O,12,3,3.2292044162750244,33.979,125,128,2.599630e-02,
5,O,13,3,3.248809814453125,37.191,124,128,2.736244e-02,
5,O,14,3,3.5727951526641846,24.151,124,128,2.424853e-02,
5,O,15,3,3.561692953109741,29.258,124,128,2.660645e-02,
5,O,16,4,2.9888992309570312,35.866,125,128,2.472075e-02,
5,O,17,4,2.9262619018554688,35.712,125,128,2.415086e-02,
5,O,18,4,3.0422146320343018,36.302,124,128,2.531435e-02,
5,O,19,4,2.898467540740967,39.452,125,128,2.514279e-02,
5,O,20,5,2.407153367996216,70.661,126,128,2.794504e-02,
5,O,21,5,2.6231539249420166,62.203,126,128,2.857186e-02,
5,O,22,5,3.3000385761260986,37.306,126,128,2.783670e-02,
5,O,23,5,3.3511481285095215,39.001,126,128,2.890294e-02,
5,O,24,6,3.479966402053833,26.642,125,128,2.480677e-02,
5,O,25,6,3.5701913833618164,32.414,125,128,2.807179e-02,
5,O,26,6,3.7886428833007812,25.507,125,128,2.642538e-02,
5,O,27,6,3.8908028602600098,26.443,125,128,2.763133e-02,
5,O,28,7,2.633592128753662,53.701,125,128,2.665329e-02,
5,O,29,7,2.7153029441833496,52.59,126,128,2.719458e-02,
5,O,30,7,2.9544272422790527,41.579,125,128,2.630998e-02,
5,O,31,7,2.641617774963379,57.647,126,128,2.769929e-02,
5,VO,0,0,0.41313883662223816,44.023,123,128,,
5,VO,1,0,0.4905757009983063,32.851,123,128,,
5,VO,2,0,0.49492186307907104,29.984,122,127,,
5,VO,3,0,0.6435997486114502,15.746,123,128,,
5,VO,4,1,0.4330199658870697,20.072,120,126,,
5,VO,5,1,0.5314107537269592,13.677,121,126,,
5,VO,6,1,0.46508610248565674,20.949,120,126,,
5,VO,7,1,0.5075246691703796,15.486,120,126,,
5,VO,8,2,0.7810531854629517,7.775,99,111,,
5,VO,9,2,0.7863023281097412,7.243,101,112,,
5,VO,10,2,0.7995520234107971,5.069,102,113,,
5,VO,11,2,0.7569476962089539,6.301,102,113,,
5,VO,12,3,0.49477845430374146,24.84,124,128,,
5,VO,13,3,0.6200358867645264,21.479,120,127,,
5,VO,14,3,0.593805730342865,15.983,123,128,,
5,VO,15,3,0.6137305498123169,17.837,123,128,,
5,VO,16,4,0.45342764258384705,23.393,123,128,,
5,VO,17,4,0.3742397427558899,31.412,124,128,,
5,VO,18,4,0.48550403118133545,21.482,123,128,,
5,VO,19,4,0.42753085494041443,26.705,123,128,,
5,VO,20,5,0.33654487133026123,67.824,125,128,,
5,VO,21,5,0.355606347322464,62.85,125,128,,
5,VO,22,5,0.4206048250198364,42.062,126,128,,
5,VO,23,5,0.4833904504776001,35.223,125,128,,
5,VO,24,6,0.6478182673454285,13.291,124,127,,
5,VO,25,6,0.6588576436042786,16.093,123,127,,
5,VO,26,6,0.6627665162086487,14.403,123,128,,
5,VO,27,6,0.6658995151519775,15.347,124,128,,
5,VO,28,7,0.3997616171836853,44.058,124,128,,
5,VO,29,7,0.3990819752216339,45.776,125,128,,
5,VO,30,7,0.38653072714805603,44.605,125,128,,
5,VO,31,7,0.354292631149292,59.711,125,128,,
6,Q,0,0,0.515532910823822,13.696,121,127,2.620235e-02,
6,Q,1,0,0.5182406902313232,13.34,121,127,2.644801e-02,
6,Q,2,0,0.5701755285263062,11.353,122,127,2.649811e-02,
6,Q,3,0,0.485521525144577,14.883,122,128,2.611648e-02,
6,Q,4,1,0.3924112021923065,19.304,122,128,2.455663e-02,
6,Q,5,1,0.43803927302360535,17.216,122,126,2.573725e-02,
6,Q,6,1,0.47898396849632263,14.218,123,128,2.583330e-02,
6,Q,7,1,0.519829511642456,12.563,124,128,2.540024e-02,
6,Q,8,2,0.4001738131046295,23.83,122,128,2.801539e-02,
6,Q,9,2,0.37198296189308167,22.756,121,126,2.544452e-02,
6,Q,10,2,0.46628302335739136,15.684,123,128,2.587879e-02,
6,Q,11,2,0.5113841891288757,14.375,124,128,2.698175e-02,
6,Q,12,3,0.47742030024528503,13.63,123,128,2.523266e-02,
6,Q,13,3,0.46362778544425964,18.01,121,128,2.831550e-02,
6,Q,14,3,0.6669838428497314,9.454,123,127,2.828747e-02,
6,Q,15,3,0.4651103615760803,15.692,124,128,2.635163e-02,
6,Q,16,4,0.5189424157142639,13.68,120,126,2.635864e-02,
6,Q,17,4,0.5140349268913269,13.948,122,127,2.628629e-02,
6,Q,18,4,0.4040270149707794,21.074,118,126,2.595484e-02,
6,Q,19,4,0.5145490169525146,13.745,121,126,2.602972e-02,
6,Q,20,5,0.5589650273323059,11.135,121,127,2.562937e-02,
6,Q,21,5,0.4917936325073242,14.002,122,127,2.569904e-02,
6,Q,22,5,0.4420586824417114,16.721,122,127,2.554160e-02,
6,Q,23,5,0.5304110050201416,12.29,121,127,2.567935e-02,
6,Q,24,6,0.5632665753364563,11.453,122,128,2.635291e-02,
6,Q,25,6,0.40787866711616516,18.414,123,128,2.494377e-02,
6,Q,26,6,0.3853379786014557,19.12,122,128,2.427006e-02,
6,Q,27,6,0.5001688599586487,14.851,122,127,2.724978e-02,
6,Q,28,7,0.4702616035938263,15.883,122,126,2.648329e-02,
6,Q,29,7,0.5648795366287231,11.963,123,127,2.717919e-02,
6,Q,30,7,1.1634254455566406,3.127,116,124,2.411552e-02,
6,Q,31,7,0.6713494658470154,8.258,120,126,2.738850e-02,
6,K,0,0,0.38721367716789246,23.309,124,128,2.653855e-02,
6,K,1,1,0.3534564673900604,26.433,123,128,2.564011e-02,
6,K,2,2,0.35806113481521606,29.185,124,128,2.766942e-02,
6,K,3,3,0.32185277342796326,31.529,124,128,2.608821e-02,
6,K,4,4,0.41499564051628113,21.39,124,128,2.657284e-02,
6,K,5,5,0.4391002953052521,17.378,124,128,2.552525e-02,
6,K,6,6,0.35797521471977234,25.232,124,128,2.558566e-02,
6,K,7,7,0.32150620222091675,33.893,124,128,2.668057e-02,
6,V,0,0,0.2257639616727829,74.201,126,128,2.819295e-02,
6,V,1,1,0.22178934514522552,65.131,126,128,2.589957e-02,
6,V,2,2,0.2164158821105957,100.427,126,128,3.142926e-02,
6,V,3,3,0.205882266163826,75.919,126,128,2.653095e-02,
6,V,4,4,0.23595397174358368,74.398,126,128,2.894127e-02,
6,V,5,5,0.24658015370368958,50.113,126,128,2.472970e-02,
6,V,6,6,0.2312787026166916,77.264,125,128,2.975872e-02,
6,V,7,7,0.20732121169567108,90.403,126,128,2.911904e-02,
6,O,0,0,2.6916439533233643,48.497,125,128,2.588739e-02,
6,O,1,0,2.803870916366577,49.4,125,128,2.721652e-02,
6,O,2,0,2.8886075019836426,44.726,125,128,2.667956e-02,
6,O,3,0,2.7851297855377197,47.309,125,128,2.645621e-02,
6,O,4,1,2.811007499694824,41.415,125,128,2.498347e-02,
6,O,5,1,3.17667555809021,35.905,125,128,2.628835e-02,
6,O,6,1,3.4995110034942627,23.363,125,128,2.336073e-02,
6,O,7,1,3.1442337036132812,34.144,125,128,2.537382e-02,
6,O,8,2,3.675241470336914,25.593,126,128,2.567755e-02,
6,O,9,2,5.830254554748535,13.965,126,128,3.009017e-02,
6,O,10,2,5.1666646003723145,14.68,125,128,2.733920e-02,
6,O,11,2,2.165891408920288,85.588,125,128,2.767281e-02,
6,O,12,3,2.7029247283935547,53.681,126,128,2.734972e-02,
6,O,13,3,3.4872891902923584,28.403,126,128,2.566712e-02,
6,O,14,3,2.883401393890381,64.731,124,128,3.203848e-02,
6,O,15,3,2.5721700191497803,67.19,124,128,2.911799e-02,
6,O,16,4,2.9365463256835938,41.485,125,128,2.612122e-02,
6,O,17,4,2.5440869331359863,54.785,125,128,2.600593e-02,
6,O,18,4,2.92476749420166,46.01,125,128,2.739869e-02,
6,O,19,4,2.6417105197906494,53.731,125,128,2.674288e-02,
6,O,20,5,3.0048446655273438,33.64,125,128,2.406907e-02,
6,O,21,5,2.9323055744171143,42.042,124,128,2.625790e-02,
6,O,22,5,2.504765033721924,49.792,126,128,2.440933e-02,
6,O,23,5,2.4045000076293945,57.672,125,128,2.521848e-02,
6,O,24,6,2.662036895751953,53.233,125,128,2.682349e-02,
6,O,25,6,3.3088197708129883,31.269,123,128,2.555279e-02,
6,O,26,6,2.764991521835327,54.759,125,128,2.825739e-02,
6,O,27,6,2.5865895748138428,61.671,124,128,2.805298e-02,
6,O,28,7,3.1759021282196045,37.834,125,128,2.697843e-02,
6,O,29,7,2.488084554672241,81.824,124,127,3.108251e-02,
6,O,30,7,2.4773306846618652,41.987,125,128,2.216925e-02,
6,O,31,7,2.633269786834717,49.922,124,128,2.569531e-02,
6,VO,0,0,0.49593478441238403,42.368,125,128,,
6,VO,1,0,0.510245144367218,44.549,125,128,,
6,VO,2,0,0.5798518657684326,34.316,124,128,,
6,VO,3,0,0.5637508034706116,34.762,124,128,,
6,VO,4,1,0.5422101020812988,28.779,124,128,,
6,VO,5,1,0.5873399376869202,27.463,124,128,,
6,VO,6,1,0.7234461903572083,14.845,123,128,,
6,VO,7,1,0.6185721755027771,23.789,123,128,,
6,VO,8,2,0.6418628692626953,30.416,125,128,,
6,VO,9,2,1.0143156051635742,16.987,125,128,,
6,VO,10,2,0.8882132768630981,17.973,125,128,,
6,VO,11,2,0.4281352460384369,80.983,125,128,,
6,VO,12,3,0.42417553067207336,53.375,126,128,,
6,VO,13,3,0.6456829309463501,21.124,125,128,,
6,VO,14,3,0.49863797426223755,54.576,124,128,,
6,VO,15,3,0.3917337656021118,70.741,124,128,,
6,VO,16,4,0.5850408673286438,34.289,124,128,,
6,VO,17,4,0.5221300721168518,43.244,124,128,,
6,VO,18,4,0.5135285258293152,49.529,124,128,,
6,VO,19,4,0.5581223964691162,39.998,124,128,,
6,VO,20,5,0.7365554571151733,14.405,123,128,,
6,VO,21,5,0.5003206133842468,35.209,124,128,,
6,VO,22,5,0.5529648065567017,25.056,125,128,,
6,VO,23,5,0.45598268508911133,39.184,124,128,,
6,VO,24,6,0.5036124587059021,48.925,123,127,,
6,VO,25,6,0.6388052701950073,28.079,121,127,,
6,VO,26,6,0.5864317417144775,40.764,122,127,,
6,VO,27,6,0.4726608395576477,60.21,123,128,,
6,VO,28,7,0.6416612863540649,28.871,124,128,,
6,VO,29,7,0.47683611512184143,69.633,123,127,,
6,VO,30,7,0.3920866549015045,49.607,124,128,,
6,VO,31,7,0.4571034014225006,49.275,124,128,,
7,Q,0,0,0.7648380994796753,13.409,120,127,2.609688e-02,
7,Q,1,0,0.7740208506584167,11.05,119,126,2.282296e-02,
7,Q,2,0,0.6822011470794678,16.287,121,126,2.681804e-02,
7,Q,3,0,0.7648307681083679,11.616,121,127,2.393794e-02,
7,Q,4,1,0.6820288896560669,12.155,122,127,2.146430e-02,
7,Q,5,1,0.8029482364654541,11.829,115,125,2.425214e-02,
7,Q,6,1,0.6971461176872253,10.898,122,127,2.033196e-02,
7,Q,7,1,0.740018367767334,11.749,120,126,2.278274e-02,
7,Q,8,2,0.7441333532333374,13.056,121,127,2.664587e-02,
7,Q,9,2,0.571372389793396,21.232,122,128,2.690618e-02,
7,Q,10,2,0.7169373631477356,14.492,121,128,2.658514e-02,
7,Q,11,2,0.698005199432373,14.065,122,127,2.576858e-02,
7,Q,12,3,0.8068360090255737,8.163,121,128,2.323098e-02,
7,Q,13,3,0.8107390999794006,10.713,117,126,2.442745e-02,
7,Q,14,3,0.7968739867210388,6.539,119,127,2.053545e-02,
7,Q,15,3,0.8313979506492615,6.774,118,126,2.202752e-02,
7,Q,16,4,0.8350731134414673,11.021,122,127,2.692170e-02,
7,Q,17,4,0.7064110636711121,14.684,121,127,2.728210e-02,
7,Q,18,4,0.8000251650810242,12.072,123,127,2.780035e-02,
7,Q,19,4,0.825439453125,11.024,122,127,2.740105e-02,
7,Q,20,5,0.8754859566688538,10.846,120,127,2.647246e-02,
7,Q,21,5,0.6892496943473816,15.055,120,127,2.560798e-02,
7,Q,22,5,0.9264923334121704,8.323,122,127,2.441583e-02,
7,Q,23,5,0.9240512847900391,7.787,123,127,2.440751e-02,
7,Q,24,6,0.8446940779685974,11.422,120,127,2.771050e-02,
7,Q,25,6,0.7909708023071289,11.372,120,127,2.611782e-02,
7,Q,26,6,0.6778850555419922,17.068,120,126,2.766376e-02,
7,Q,27,6,0.7764767408370972,13.207,121,127,2.758163e-02,
7,Q,28,7,0.7135651707649231,14.003,121,127,2.668902e-02,
7,Q,29,7,0.7126653790473938,14.925,122,127,2.813030e-02,
7,Q,30,7,0.7327664494514465,13.529,121,127,2.736321e-02,
7,Q,31,7,0.725068211555481,13.882,121,127,2.712876e-02,
7,K,0,0,0.5663801431655884,23.922,124,128,2.687422e-02,
7,K,1,1,0.5067840218544006,29.542,116,127,2.382018e-02,
7,K,2,2,0.49840790033340454,29.661,124,128,2.787484e-02,
7,K,3,3,0.9337680339813232,5.891,119,127,2.275804e-02,
7,K,4,4,0.537835419178009,25.926,124,128,2.829532e-02,
7,K,5,5,0.49106234312057495,35.073,122,128,2.519107e-02,
7,K,6,6,0.5854045748710632,22.859,123,128,2.771528e-02,
